inst,variant,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026
US30,partial_3.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.06,0.566,-29.47,90,87,-0.3417,-2.275,-29.7,441,440,-0.022,-0.244,-41.53,38,38,-0.23,-0.87,-13.76,1542,1349,-0.0146,-0.384,-51.16,-0.0102,0.0224,0.9,2.3,-27.2,5.6,12.7,11.6,-22.9,-0.2,-6.1,35.6,-24.3
US30,trail_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.0503,0.667,-16.49,90,87,-0.135,-1.387,-13.04,441,440,0.0125,0.197,-21.52,38,38,-0.2,-1.928,-9.75,1542,1349,-0.0301,-1.156,-62.42,-0.0316,0.0178,-20.0,-1.1,-33.3,0.0,-0.4,-0.2,-7.6,9.4,-5.6,10.2,-1.3
US30,trail_1.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.0998,1.12,-23.08,90,87,-0.2465,-2.23,-22.58,441,440,0.0291,0.39,-24.74,38,38,-0.3509,-2.982,-15.99,1542,1349,0.0063,0.192,-43.94,0.0054,0.0534,-7.7,-2.3,-29.6,5.4,12.5,14.6,-8.4,24.7,5.5,25.2,-11.0
US30,trail_2.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.068,0.705,-23.81,90,87,-0.276,-2.028,-24.73,441,440,-0.0022,-0.027,-34.06,38,38,-0.3947,-2.228,-16.23,1542,1349,-0.0025,-0.069,-45.49,0.0015,0.0358,2.7,-1.4,-23.6,6.8,9.3,16.2,-12.1,4.8,6.8,31.3,-31.0
US30,trail_3.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.0408,0.388,-29.06,90,87,-0.3075,-2.014,-27.4,441,440,-0.0303,-0.339,-42.46,38,38,-0.2562,-1.046,-15.46,1542,1349,-0.0087,-0.23,-48.73,-0.0046,0.0192,1.5,2.3,-26.3,5.1,11.3,14.3,-18.7,2.6,-0.9,33.4,-30.4
US30,runner_noTP_120,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.0403,0.275,-45.55,90,87,-0.3953,-2.141,-34.52,441,440,-0.0486,-0.396,-60.69,38,38,-0.4707,-1.692,-24.86,1542,1349,-0.0304,-0.684,-70.44,-0.0234,0.0042,7.3,-1.1,-12.5,9.7,-26.2,24.0,-25.3,-15.1,-3.4,34.9,-46.8
US30,runner_noTP_trail1.5_close,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.104,1.067,-23.08,90,87,-0.1774,-1.096,-16.36,441,440,0.0466,0.551,-27.29,38,38,-0.3509,-2.982,-15.99,1542,1349,0.0199,0.532,-43.24,0.0208,0.0727,1.7,2.7,-24.7,2.8,1.2,29.3,-9.0,30.9,4.8,41.1,-14.4
US30,runner_noTP_be1_trail2_close,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 2.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,353,0.0444,0.424,-28.68,90,87,-0.2757,-1.999,-24.76,441,440,-0.0209,-0.237,-40.07,38,38,-0.3204,-1.522,-14.35,1542,1349,-0.0022,-0.057,-46.69,-0.008,0.0338,-11.5,0.6,-36.0,12.9,-4.9,20.2,-26.7,31.7,0.3,37.9,-29.6
US30,pullback_0.3_5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,266,-0.0725,-0.84,-33.62,90,69,-0.3574,-2.746,-35.4,441,335,-0.1307,-1.769,-61.08,38,27,-0.4498,-2.612,-17.09,1542,1028,-0.0262,-0.815,-57.1,-0.021,-0.113,-0.5,6.7,-32.5,5.0,27.3,-20.3,-6.4,-14.6,-43.0,-0.7,-43.2
US30,pullback_0.3_15,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,288,-0.0977,-1.094,-36.63,90,75,-0.38,-2.756,-40.67,441,363,-0.1553,-2.027,-75.19,38,29,-0.5052,-2.854,-19.2,1542,1134,-0.0418,-1.249,-73.93,-0.0293,-0.1498,8.6,5.4,-32.7,5.0,21.5,-24.1,-11.3,-21.5,-53.7,-6.3,-51.6
US30,pullback_0.5_5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,223,-0.091,-1.172,-35.31,90,54,-0.1155,-0.85,-13.63,441,277,-0.096,-1.418,-42.32,38,24,-0.1981,-1.003,-10.53,1542,885,-0.0324,-1.094,-59.73,-0.0296,-0.087,-6.9,3.9,-31.3,4.6,17.3,-19.9,-15.1,-2.3,-28.1,0.8,-33.9
US30,pullback_0.5_15,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,258,-0.0983,-1.167,-41.41,90,68,-0.1406,-0.947,-15.89,441,326,-0.1069,-1.453,-47.92,38,27,-0.1684,-0.768,-7.6,1542,1013,-0.0428,-1.359,-75.06,-0.0347,-0.1004,0.1,5.6,-32.1,4.6,8.7,-16.9,-18.6,-9.8,-31.1,5.9,-43.2
US30,gap_with_0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,175,0.0783,0.975,-28.29,90,40,-0.1869,-1.796,-15.77,441,215,0.0242,0.358,-35.67,38,15,-0.303,-2.428,-10.46,1542,653,-0.0245,-0.908,-43.1,-0.0219,0.0284,-3.0,-3.2,-21.0,5.1,1.8,8.8,-19.6,-5.8,-0.2,39.4,-33.2
US30,gap_with_50,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""gap_min"": 50, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,119,0.0889,1.281,-27.24,90,29,-0.0581,-0.6,-7.37,441,148,0.0589,1.003,-34.61,38,14,-0.2753,-2.231,-9.41,1542,367,-0.0178,-0.819,-36.17,-0.0138,0.0644,5.9,3.1,-21.4,6.2,-2.4,2.5,-10.4,-6.9,13.1,44.1,-28.0
US30,gap_against_0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,178,-0.0337,-0.472,-21.2,90,47,-0.1628,-1.381,-14.65,441,225,-0.0601,-0.971,-33.32,38,23,0.0392,0.165,-7.37,1542,696,0.0043,0.16,-34.21,0.0055,-0.0113,2.4,5.5,-7.2,-1.1,8.2,2.3,-8.2,7.3,-2.4,-0.3,-2.8
US30,gap_against_50,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""gap_min"": 50, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,115,-0.0428,-0.737,-23.88,90,32,-0.1238,-1.248,-13.69,441,147,-0.0593,-1.175,-32.91,38,17,-0.0201,-0.098,-6.32,1542,354,0.0033,0.157,-24.69,0.0112,-0.0271,15.4,-1.6,7.6,3.2,-3.6,-2.2,-0.7,0.7,-2.1,-12.3,-3.1
US30,body_min_0.3,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none""}",351,285,0.0259,0.271,-25.68,90,70,-0.2213,-1.513,-18.87,441,355,-0.0246,-0.3,-39.3,38,32,-0.2103,-0.814,-13.69,1542,1063,-0.0053,-0.155,-59.82,-0.0048,0.017,-1.8,2.6,-15.9,4.0,21.1,8.4,-17.1,-9.4,-2.8,33.8,-28.5
US30,body_min_0.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none""}",351,223,0.0727,0.836,-20.49,90,48,-0.1727,-1.438,-15.44,441,271,0.0226,0.308,-34.18,38,24,-0.1013,-0.438,-12.5,1542,788,-0.0054,-0.181,-41.78,-0.0027,0.0221,6.3,-3.8,-2.7,-0.1,12.9,4.7,-12.7,-9.2,-13.1,39.1,-16.2
US30,volf_skip_low,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none""}",351,293,0.0297,0.299,-26.85,90,70,-0.1507,-1.01,-12.51,441,363,-0.0072,-0.084,-35.09,38,27,-0.0717,-0.302,-8.43,1542,1076,-0.0093,-0.263,-48.49,-0.0061,0.051,-4.7,3.7,-30.3,1.2,14.7,18.0,-20.5,7.7,14.3,30.7,-16.3
US30,volf_skip_high,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""none""}",351,295,-0.0378,-0.403,-36.39,90,77,-0.2326,-1.529,-21.01,441,372,-0.0776,-0.958,-46.78,38,37,-0.3489,-1.38,-16.64,1542,1078,-0.0183,-0.551,-43.89,-0.0149,-0.0438,-2.2,7.4,-21.8,4.0,9.5,11.0,-23.1,-9.9,-22.0,25.6,-43.9
US30,volf_mid,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""mid"", ""dow"": ""none""}",351,235,-0.0527,-0.627,-28.35,90,60,-0.0337,-0.233,-7.37,441,295,-0.0488,-0.667,-31.36,38,26,-0.1568,-0.712,-9.26,1542,805,-0.0074,-0.248,-38.61,-0.0057,-0.01,-8.3,8.8,-23.8,1.2,14.3,17.8,-15.8,-3.8,-5.0,17.1,-24.3
US30,skip_mon,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon""}",351,282,0.042,0.434,-26.81,90,67,-0.2826,-2.112,-25.43,441,349,-0.0242,-0.295,-37.27,38,30,-0.1549,-0.635,-11.59,1542,1100,-0.0053,-0.151,-45.06,-0.0072,0.0074,-6.0,1.5,-20.9,2.3,15.2,8.1,-8.5,-3.9,-4.4,28.1,-25.0
US30,skip_fri,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri""}",351,292,-0.0417,-0.44,-40.72,90,69,-0.2819,-2.022,-24.31,441,361,-0.0907,-1.123,-53.36,38,32,-0.3231,-1.389,-15.58,1542,1077,-0.0037,-0.108,-35.55,-0.0021,-0.022,1.7,11.5,-22.6,4.3,6.0,15.6,-12.3,-7.7,-2.4,27.5,-51.0
SPX500,LIVE_COMP,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,322,0.0567,0.564,-34.05,91,80,-0.2013,-1.237,-35.79,443,402,0.0037,0.043,-50.48,26,24,-0.1825,-0.565,-13.09,1364,1179,-0.0291,-0.808,-66.56,-0.0326,-0.0358,-16.5,-16.3,-18.0,23.3,-41.0,12.7,2.1,6.6,-9.7,-17.9,0.7
SPX500,LIVE_COMP+MA100,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,269,0.1235,1.295,-16.51,91,65,-0.0687,-0.447,-23.72,443,334,0.084,1.023,-23.62,26,24,-0.1825,-0.565,-13.09,1364,935,0.0027,0.086,-44.46,-0.0025,0.02,-19.6,-16.3,9.3,31.7,-37.3,15.0,3.2,10.4,-10.7,8.7,9.7
SPX500,entry_tf5,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,320,0.0434,0.472,-18.02,91,81,0.0396,0.212,-10.91,443,401,0.0427,0.516,-23.47,26,25,-0.3893,-1.263,-17.53,1364,1202,-0.0013,-0.036,-54.57,-0.001,0.0134,-7.0,-16.5,-24.9,21.5,28.7,25.8,-2.2,-27.0,-10.9,10.4,-1.3
SPX500,vwap_off,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,369,0.0551,0.519,-36.11,91,95,-0.2869,-1.584,-41.32,443,464,-0.0152,-0.164,-56.82,26,29,-0.3922,-1.19,-16.51,1364,1381,-0.0418,-1.078,-99.64,-0.0436,-0.0477,-16.3,-22.4,-20.5,4.6,-46.2,24.2,2.1,11.8,-4.6,-17.1,-18.0
SPX500,legs_off,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,304,0.0151,0.167,-30.78,91,76,-0.2005,-1.284,-35.71,443,380,-0.0292,-0.371,-52.35,26,21,-0.0567,-0.176,-10.91,1364,1156,-0.0348,-1.013,-75.32,-0.038,-0.0628,-15.4,-16.3,-17.4,20.3,-48.6,15.0,2.1,5.6,-23.5,-14.5,-2.4
